Word,Pronunciation,Root Word Returned,Missing
blames, bleɪm bleɪm bleɪm bleɪm bleɪm bleɪm,1,0
blaming, bleɪm bleɪm bleɪm,0,0
blan,,0,1
blanc,,0,1
blanca,,0,1
blanch, blæntʃ blæntʃ blæntʃ blæntʃ blæntʃ,0,0
blanche,,0,1
blanco,,0,1
bland, blænd blænd,0,0
blander, blænd blænd,1,0
blandishments, ˈblændɪʃmənts,0,0
blandly, ˈblændli,0,0
blandness, ˈblændnəs,0,0
blank, blæŋk blæŋk blæŋk blæŋk blæŋk,0,0
blanked,,0,1
blanket, ˈblæŋkɪt ˈblæŋ·kɪt,0,0
blanketed, ˈblæŋkɪt,0,0
blanketing, ˈblæŋkɪt,0,0
blankets, ˈblæŋkɪt ˈblæŋ·kɪt,1,0
blanking,,0,1
blankly, ˈblæŋkli ˈblæŋkli ˈblæŋk·li,0,0
blanks, blæŋk blæŋk blæŋk blæŋk blæŋk,1,0
blare, bler bleər,0,0
blared, bler,0,0
blares, bler bleər,1,0
blaring, bler,0,0
blase, ˌblɑːˈzeɪ blɑˈzeɪ,1,0
blasphemous, ˈblæsfəməs ˈblæs·fə·məs,0,0
blasphemy, ˈblæsfəmi,0,0
blast, blæst blæst blæst blæst blæst,0,0
blasted, ˈblæsstɪd ˈblæsstɪd ˈblæsstɪd,0,0
blaster, ˈblæstɚ ˈblæstɚ ˈblæstɚ,0,0
blasting, blæst blæst blæst,0,0
blastoff, ˈblæstˌɔf,0,0
blasts, blæst blæst blæst blæst blæst,1,0
blatant, ˈbleɪtənt ˈbleɪ·tənt,0,0
blatantly, ˈbleɪtəntli,0,0
blather, ˈblæðɚ,0,0
blaze, bleɪz bleɪz bleɪz bleɪz bleɪz bleɪz,0,0
blazed, bleɪz bleɪz bleɪz,0,0
blazer, ˈbleɪzɚ ˈbleɪ·zər,0,0
blazers, ˈbleɪzɚ ˈbleɪ·zər,1,0
blazes, bleɪz bleɪz bleɪz bleɪz bleɪz bleɪz bleɪz,1,0
blazing, ˈbleɪzɪŋ ˈbleɪzɪŋ,0,0
bleach, bliːtʃ blitʃ,0,0
bleached, bliːtʃ,0,0
bleacher, ˈbliːtʃɚz ˈbli·tʃərz,1,0
bleachers, ˈbliːtʃɚz ˈbli·tʃərz,0,0
bleaching, bliːtʃ,0,0
bleak, bliːk bliːk bliːk blik blik,0,0
bleaker, bliːk bliːk bliːk blik blik,1,0
bleakest, bliːk bliːk bliːk blik blik,1,0
bleakness, ˈbliːknəs ˈbliːknəs,0,0
bleary, ˈblɪri ˈblɪər·i,0,0
bled,,0,1
bleed, bliːd bliːd bliːd bliːd blid,0,0
bleeding, ˈbliːdɪŋ ˈbliːdɪŋ,0,0
bleeds, bliːd bliːd bliːd bliːd blid,1,0
bleep, bliːp bliːp blip,0,0
bleeping, bliːp bliːp bliːp,0,0
blemish, ˈblemɪʃ ˈblemɪʃ ˈblem·ɪʃ ˈblem·ɪʃ,0,0
blemished, ˈblemɪʃ,0,0
blemishes, ˈblemɪʃ ˈblemɪʃ ˈblem·ɪʃ ˈblem·ɪʃ,1,0
blend, blend blend blend,0,0
blended, ˈblendɪd,0,0
blender, ˈblendɚ ˈblendɚ ˈblendɚ ˈblen·dər,0,0
blenders, ˈblendɚ ˈblendɚ ˈblendɚ ˈblen·dər,1,0
blending, blend blend blend,0,0
blends, blend blend blend,1,0
blenheim,,0,1
bless, bles bles,0,0
blessed, ˈbles·ɪd ˈbles·ɪd,0,0
blessedly, ˈblesɪdli,0,0
blessedness,,0,1
blesses, bles bles,1,0
blessing, ˈblesɪŋ ˈblesɪŋ ˈbles·ɪŋ ˈbles·ɪŋ ˈbles·ɪŋ,0,0
blessings, ˈblesɪŋ ˈblesɪŋ ˈblesɪŋ ˈbles·ɪŋ ˈbles·ɪŋ ˈbles·ɪŋ,1,0
blest,,0,1
bleu,,0,1
blew, bluː blu,0,0
blight, blaɪt blaɪt blɑɪt blɑɪt,0,0
blighted, blaɪt,0,0
blimp, blɪmp blɪmp,0,0
blimps, blɪmp blɪmp,1,0
blind, blaɪnd blaɪnd blaɪnd blaɪnd blɑɪnd blɑɪnd,0,0
blinded, blaɪnd blaɪnd,0,0
blinder, ˈblaɪndɚ,0,0
blinders,,0,1
blindfold, ˈblaɪndfoʊld ˈblɑɪndˌfoʊld,0,0
blindfolded, ˈblaɪndfoʊldɪd,0,0
blinding, ˈblaɪndɪŋ,0,0
blindly, ˈblaɪndli ˈblaɪndli,0,0
blindness, ˈblaɪndnəs,0,0
blinds, blaɪnd blaɪnd blaɪnd blaɪnd blaɪnd blaɪnd blaɪnd blaɪnd blɑɪnd blɑɪnd,1,0
blindside, ˈblaɪndsaɪd,0,0
blindsided, ˈblaɪndsaɪd,0,0
blink, blɪŋk blɪŋk blɪŋk blɪŋk,0,0
blinked, blɪŋk blɪŋk,0,0
blinking, ˈblɪŋkɪŋ,0,0
blinks, blɪŋk blɪŋk blɪŋk blɪŋk,1,0
blip, blɪp blɪp blɪp blɪp,0,0
blips, blɪp blɪp blɪp blɪp,1,0
bliss, blɪs blɪs,0,0
blissful, ˈblɪsfəl,0,0
blissfully, ˈblɪsfəli ˈblɪsfəli,0,0
blister, ˈblɪstɚ ˈblɪstɚ ˈblɪs·tər ˈblɪs·tər,0,0
blistered, ˈblɪstɚd ˈblɪstɚd,0,0
blistering, ˈblɪstɚɪŋ ˈblɪstɚɪŋ ˈblɪstɚɪŋ ˈblɪs·tər·ɪŋ,0,0
blisters, ˈblɪstɚ ˈblɪstɚ ˈblɪs·tər ˈblɪs·tər,1,0
blithe," blaɪð blɑɪð, blɑɪθ",0,0
blithely, ˈblaɪðli,0,0
blitz, blɪts blɪts blɪts blɪts blɪts blɪts,0,0
blitzed, blɪtst,0,0
blitzes, blɪts blɪts blɪts blɪts blɪts blɪts blɪts,1,0
blitzkrieg, ˈblɪtskriːɡ,0,0
blizzard, ˈblɪzɚd ˈblɪzɚd ˈblɪz·ərd,0,0
blizzards, ˈblɪzɚd ˈblɪzɚd ˈblɪz·ərd,1,0
bloat, bloʊt,0,0
bloated, ˈbloʊt̬ɪd ˈbloʊt̬ɪd ˈbloʊ·t̬ɪd,0,0
bloating, ˈbloʊt̬ɪŋ,0,0
bloats, bloʊt,1,0
blob, blɑːb blɑːb blɑːb blɑb,0,0
blobby,,0,1
blobs, blɑːb blɑːb blɑːb blɑb,1,0
bloc, blɑːk blɑk,0,0
block, blɑːk blɑːk blɑːk blɑːk blɑːk blɑːk blɑːk blɑk blɑk blɑk blɑk blɑk,0,0
blockade, blɑːˈkeɪd blɑˈkeɪd,0,0
blockaded, blɑːˈkeɪd,0,0
blockades, blɑːˈkeɪd blɑˈkeɪd,1,0
blockading, blɑːˈkeɪd,0,0
blockage, ˈblɑːkɪdʒ,0,0
blockages, ˈblɑːkɪdʒ,1,0
blockbuster, ˈblɑːkˌbʌstɚ ˈblɑkˌbʌs·tər,0,0
blockbusters, ˈblɑːkˌbʌstɚ ˈblɑkˌbʌs·tər,1,0
blocked, blɑːkt blɑːkt blɑːkt,0,0
blocker, ˈblɑːkɚ ˈblɑːkɚ ˈblɑːkɚ ˈblɑːkɚ ˈblɑːkɚ,0,0
blockers, ˈblɑːkɚ ˈblɑːkɚ ˈblɑːkɚ ˈblɑːkɚ ˈblɑːkɚ,1,0
blockhead, ˈblɑːkhed,0,0
blockheads, ˈblɑːkhed,1,0
blockhouse,,0,1
blockhouses,,0,1
blocking, ˈblɑːkɪŋ ˈblɑːkɪŋ ˈblɑːkɪŋ ˈblɑːkɪŋ,0,0
blocks, blɑːk blɑːk blɑːk blɑːk blɑːk blɑːk blɑːk blɑːk blɑːk blɑːk blɑk blɑk blɑk blɑk blɑk,1,0
blocs, blɑːk blɑk,1,0
blog," blɑːɡ blɔɡ, blɑɡ",0,0
bloggers, ˈblɑːɡɚ,1,0
blogging,,0,1
blogs," blɑːɡ blɔɡ, blɑɡ",1,0
bloke, bloʊk bloʊk,0,0
blokes, bloʊk bloʊk,1,0
blond, blɑːnd blɑːnd blɑnd,0,0
blonde, blɑːnd blɑːnd,0,0
blonder,,0,1
blondes, blɑːnd blɑːnd,1,0
blondest,,0,1
blonds, blɑːnd blɑːnd blɑnd,1,0
blood, blʌd blʌd blʌd blʌd,0,0
bloodbath, ˈblʌdbæθ ˈblʌdbæθ ˈblʌdˌbæθ,0,0
blooded,  -blʌdɪd,1,0
bloodhound, ˈblʌdhaʊnd ˈblʌdˌhɑʊnd,0,0
bloodhounds, ˈblʌdhaʊnd ˈblʌdˌhɑʊnd,1,0
bloodied, ˈblʌdid,0,0
bloodier, ˈblʌdi ˈblʌd·i ˈblʌd·i,1,0
bloodiest, ˈblʌdi ˈblʌd·i ˈblʌd·i,1,0
bloodless, ˈblʌdləs ˈblʌdləs ˈblʌdləs ˈblʌd·ləs,0,0
bloodletting, ˈblʌdˌlet̬ɪŋ ˈblʌdˌlet̬ɪŋ ˈblʌdˌlet̬ɪŋ,0,0
bloodline, ˈblʌdlaɪn,0,0
bloodlines, ˈblʌdlaɪn,1,0
bloods, blʌd blʌd blʌd,0,0
bloodshed, ˈblʌdʃed ˈblʌd·ʃed,0,0
bloodstain, ˈblʌdsteɪn ˈblʌdˌsteɪn,0,0
bloodstained, ˈblʌdsteɪnd ˈblʌdsteɪnd,0,0
bloodstains, ˈblʌdsteɪn ˈblʌdˌsteɪn,1,0
bloodstone,,0,1
bloodstream, ˈblʌdstriːm ˈblʌdˌstrim,0,0
bloodsucker, ˈblʌdsʌkɚ,0,0
bloodsuckers, ˈblʌdsʌkɚ,1,0
bloodsucking,,0,1
bloodthirsty, ˈblʌdˌθɝːsti ˈblʌdˌθɜr·sti,0,0
bloody, ˈblʌdi ˈblʌd·i ˈblʌd·i,0,0
bloom, bluːm bluːm blum,0,0
bloomed, bluːm bluːm,0,0
bloomer, ˈbluːmɚ ˈbluːmɚ,0,0
bloomers,,0,1
blooming, ˈbluːmɪŋ,0,0
blooms, bluːm bluːm bluːm bluːm blum,1,0
blooper, ˈbluːpɚ ˈbluːpɚ ˈblu·pər,0,0
bloopers, ˈbluːpɚ ˈbluːpɚ ˈblu·pər,1,0
blossom, ˈblɑːsəm ˈblɑːsəm ˈblɑs·əm,0,0
blossomed, ˈblɑːsəm ˈblɑːsəm,0,0
